key,questionId,questionOrder,en.text,fr.text,nl.text,noticeExists,en.notice,fr.notice,nl.notice
2018_be_municipal_brussels,14,7,Cars entering the city centre during the work week should be charged a congestion fee.,Il faut instaurer un péage urbain pour les automobilistes venant en semaine dans le centre des grandes agglomérations.,Er moet een tol worden ingevoerd voor automobilisten die doordeweeks het centrum van de grote agglomeraties binnenrijden.,TRUE,,"Pour décongestionner le trafic automobile aux heures de pointes du matin et du soir à l’entrée dans Bruxelles, plusieurs études proposent l’instauration d’un péage urbain avec des tarifs journaliers variant de 3 à 12€. L’effet dissuasif du péage ne peut être atteint qu’à la condition de transférer, plus et mieux qu’actuellement, les navetteurs sur les transports en communs.  
La congestion, sur les voies d’accès à Bruxelles, est influencée par des choix d’infrastructures et d’urbanisme relevant d’autorités politiques autonomes les unes par rapport aux autres :
- Le gouvernement flamand, en promouvant l’extension des zones économiques sur les communes périphériques et autour de l’aéroport de Zaventem, fait croître la demande de transit automobile via le ring faute pour les usagers de disposer d’alternatives attrayantes en transport en commun;
- Le manque d’une desserte cadencée pour les navetteurs venant du sud et de l’ouest de Bruxelles, faute de R.E.R, ne les incite guère à passer du transport individuel vers d’autre mode. 
- On prévoit que Bruxelles continuera de connaitre une croissance d’activité économique, certes ralentie, mais régulière générant son lot de navetteurs supplémentaires. Les réglementations de la Région de Bruxelles-capitale protégeant les quartiers d’habitat face à la demande d’extension des surfaces économiques, particulièrement les bureaux, ne permettent pas d’inverser cette tendance.
","Om het autoverkeer tijdens de ochtend  en avondspits bij het binnenkomen van Brussel vlotter te laten verlopen, stellen verscheidene studies voor een stadstol in te voeren met dagtarieven die schommelen tussen 3 tot 12 EUR. Dergelijke tolheffing kan slechts ontradend zijn, wanneer ze de pendelaars meer en beter dan nu het openbaar vervoer doet gebruiken.  
De files op de Brusselse invalswegen worden beïnvloed door de keuzes inzake infrastructuur en stedenbouw, die behoren tot de bevoegdheid van politieke instanties die losstaan van elkaar:
- Wanneer de Vlaamse regering de uitbreiding van de bedrijfszones in de randgemeenten en rond de luchthaven van Zaventem promoot, veroorzaakt ze een toename van het autoverkeer op de ring, aangezien het openbaar vervoer de weggebruikers geen aantrekkelijk alternatief biedt;
- Bij gebrek aan een GEN, hebben de pendelaars vanuit het zuiden en het westen van Brussel onvoldoende klokvaste diensten, zodat ze minder geneigd zijn van het individueel vervoer over te stappen naar een andere transportwijze. 
- Men verwacht dat de economische activiteit in Brussel, trager maar regelmatig, zal blijven groeien en dus meer pendelaars zal aantrekken. De regelgeving van het Brussel Hoofdstedelijk Gewest die de woonwijken beschermt tegen de uitbreiding van bedrijfsvolumes, meer bepaald van kantoren, kan die trend niet ombuigen.
"
2018_be_municipal_brussels,20,13," The public authority may own companies exposed to competition (telephone, newspaper, bank, etc.).","Les Pouvoirs publics peuvent être propriétaires d'entreprises 'privées' soumises à concurrence, p.ex. médias, banques, opérateurs télécom. ","De overheid mag eigenaar zijn van 'private' ondernemigen die onderhevig zijn aan concurrentie (telecom, media, banken, enz.).",TRUE,,"Au sein de l’Union européenne, les Pouvoirs publics peuvent être propriétaires, en partie ou totalement, d’entreprises économiques pour autant que leur gestion ne déroge pas aux règlementations européennes imposant le respect  des règles de concurrence non faussée qui interdisent les subventions déguisées sauf pour les entreprises chargées de mission de services publics comme la Poste et la SNCB. Dans des secteurs comme ceux de l’édition, de la communication et de la culture, la Commission européenne admet des aides publiques pour soutenir la création et maintenir la diversité des opinions.","Binnen de Europese Unie kunnen overheden geheel of gedeeltelijk eigenaar zijn van handelsondernemingen, op voorwaarde dat het beheer ervan niet in strijd is met de Europese regelgeving inzake eerlijke concurrentie, die verborgen overheidssteun verbiedt, behalve voor ondernemingen die moeten zorgen voor openbare dienstverlening, zoals de Post en de NMBS. In sectoren zoals uitgeverij, communicatie en cultuur, staat de Europese Commissie overheidssteun toe om de creativiteit te bevorderen en de verscheidenheid van meningen in stand te houden."
2018_be_municipal_brussels,22,9,All public officials should be required to report their income (including benefits in kind) derived from their public activity.,Tous les mandataires publics doivent déclarer leurs revenus et les avantages en nature tirés de leurs activités publiques.,"Alle politieke mandatarissen moeten de inkomsten (incl. voordelen in natura) verkregen uit hun openbare activiteit, openbaar maken.",TRUE,,"En Belgique, la plupart des mandataires publics, les dirigeants de cabinets ministériels, certains hauts fonctionnaires doivent périodiquement déposer à la Cour des Comptes une déclaration de patrimoine et une liste de leurs mandats, fonctions ou professions.
Ces listes concernent tous les mandats, fonctions et professions, rémunérées ou non, et sont publiées au Moniteur belge.
Les déclarations de patrimoine sont déposées, sous pli fermé, à la Cour des Comptes. Elles doivent décrire l’état du patrimoine mobilier et immobilier. Cette déclaration doit être complétée seulement en cas de modification de celui-ci. La déclaration étant strictement confidentielle, elle ne peut être ouverte que par un juge d’instruction dans le cadre d’une procédure judiciaire. Les déclarations de patrimoine sont renvoyées aux déposants à l’issue d’une période ininterrompue de non obligation de six ans.
En Belgique, à la différence de nombreux pays voisins, il n’existe pas d’obligations pour les mandataires politiques élus de déposer des informations sur leurs revenus pendant la durée de leurs mandats.
","In België moeten de meeste overheidsmandatarissen, de leiders van ministeriële kabinetten en sommige hoge ambtenaren bij het Rekenhof geregeld een vermogensverklaring indienen, alsmede een lijst van hun mandaten, functies of beroepen.
Die lijsten hebben betrekking op alle bezoldigde en onbezoldigde mandaten, functies en beroepen en ze worden gepubliceerd in het Belgisch Staatsblad.
Die vermogensverklaringen worden onder gesloten omslag ingediend bij het Rekenhof. Ze moeten een beschrijving geven van het roerend en onroerend bezit. Die verklaring dient enkel te worden aangepast wanneer het vermogen verandert. Aangezien de verklaring strikt vertrouwelijk is, mag ze slechts worden geopend door en onderzoeksrechter in het kader van een gerechtelijke procedure. De vermogensverklaringen worden aan de indieners terugbezorgd na een ononderbroken periode van zes jaar waarin die verplichting niet meer gold.
Anders dan in veel buurlanden zijn verkozen politieke mandatarissen in België niet verplicht informatie over hun inkomsten te geven tijdens de duur van hun mandaat.
"
2018_be_municipal_brussels,23,2,Public employees may wear signs of their religious or philosophical beliefs even if they are in contact with the public.,"Les fonctionnaires peuvent porter des signes révélant leur appartenance religieuse et / ou philosophique, même s'ils sont en contact avec le public.",Ambtenaren mogen hun godsdienstige - of filosofische overtuiging kenbaar maken zelfs bij contacten met de bevolking.,TRUE,,"Le port du voile intégral (Burqa), couvrant le visage, est interdit en Belgique depuis la loi du 28/04/2011. Cette loi oblige toute  personne, sur l’espace public, à être identifiable en permanence et donc interdit de dissimuler, même partiellement, le visage. Des recours pour atteinte à la liberté d’expression et à la protection de la vie privée ont été portés devant la Cour constitutionnelle qui les a rejetés.","In België is het door de wet van 28/04/2011 verboden een volledige sluier (boerka) te dragen, die het gezicht bedekt. Volgens die wet moet iedereen in de openbare ruimte voortdurend herkenbaar zijn en mag het gezicht dus zelfs niet gedeeltelijk worden bedekt. De bezwaren die bij het Grondwettelijk Hof werden ingediend wegens aantasting van de vrije meningsuiting en van de bescherming van de persoonlijke levenssfeer, werden afgewezen."
2018_be_municipal_brussels,31,20,"In general, penalties for criminal offenses should be more severe.","D'une façon générale, les sanctions contre les délits devraient être plus sévères.",In het algemeen zouden misdrijven strenger bestraft moeten worden.,FALSE,,,
2018_be_municipal_brussels,38,11,"Big economic and social projects, e.g. involving major investments, should be submitted to a public consultation.","Les Pouvoirs publics devraient soumettre à consultation populaire leurs grands projets, p.e. l'opportunité d'un grand investissement.","Grote economische en sociale projecten, b.v. grote investeringen met zich meebrengen, moeten aan een openbare raadpleging worden voorgelegd.",TRUE,,"Par définition, les projets de grands travaux d’intérêt général visent le bien-être à long terme, après un temps de réalisation déjà long lui-même ! Quelle que soit l’instance qui décide, elle doit avoir une capacité de se détacher de l’intérêt immédiat pour privilégier le long terme. A la différence du référendum dont les conclusions s’imposent au Pouvoir politique qui l’a organisé, la consultation populaire laisse à ses organisateurs l’appréciation des suites à donner. Actuellement, la décision sur les grands travaux est précédée d’une étude d’impact, avec une enquête publique permettant aux participants d’émettre toutes les questions et les objections. Les initiateurs du projet doivent y répondre, et, le cas échéant, corriger le projet.","Plannen voor grote werken van algemeen belang mikken per definitie op de lange termijn, terwijl de uitvoering ervan zelf ook lang duurt! Eender welke instantie die zulk een beslissing neemt, moet afstand kunnen nemen van het onmiddellijke voordeel om op lange termijn te denken. In tegenstelling tot het referendum, waarvan het resultaat bindend is voor de overheid die het heeft georganiseerd, kunnen de organisatoren van een volksraadpleging oordelen over de gevolgen die ze er zullen aan geven. Tegenwoordig worden beslissingen over grote werken voorafgegaan door een effectenstudie en door een openbaar onderzoek waarbij de deelnemers vragen kunnen stellen en bezwaren uiten. De initiatiefnemers van het project moeten daarop antwoorden en hun plannen desgevallend corrigeren."
2018_be_municipal_brussels,46,16,"Public debt should only be used for investments (buildings, infrastructure) and not for the day-to-day costs of running public services.","L’endettement public ne peut pas financer les dépenses courantes. Il doit être réservé aux investissements (bâtiments, infrastructure).","Staatsleningen mogen niet dienen om lopende uigaven te financieren. Zij moeten bestemd zijn voor investeringen (gebouwen, infrastructuur).",FALSE,,,
2018_be_municipal_brussels,49,6,Welfare benefits to immigrants should depend on their successful completion of an integration programme.,L’aide sociale aux immigrés doit être modulée en fonction de leur réussite d'un parcours d'intégration.,Sociale bijstand aan immigranten moet worden gemoduleerd op basis van hun vorderingen in een integratieproces.,FALSE,,,
2018_be_municipal_brussels,52,1,The 19 communes of Brussels should be merged into one.,Il faut fusionner toutes les Communes de Bruxelles.,Alle Brusselse gemeenten moeten worden samengevoegd.,TRUE,,"A Bruxelles, la gestion de grands espaces et infrastructures tels le Port de Bruxelles, le plateau du Heysel, le Stade Roi Baudouin, le Bois de la Cambre, le parc Josaphat  etc… est actuellement du ressort des communes. 
La fusion ne signifie pas l’abandon des services de proximité (état civil, propreté, animation). La commune fusionnée peut parfaitement créer des districts (comme à Anvers), gérer un réseau de guichets dispersés adéquatement sur son territoire, etc. 
","In Brussel behoort het beheer van grote ruimten en infrastructuren zoals de Haven van Brussel, de Heizelvlakte, het Koning Boudewijnstadion, het Ter Kamerenbos, het Josaphatpark enz..., momenteel tot de bevoegdheid van de gemeenten. 
Het opheffen van de gemeenten als bestuursniveau, betekent niet dat de buurtdiensten worden afgeschaft (burgerlijke stand, netheid, animatie). Het Gewest kan perfect zorgen voor het beheer van een netwerk van loketten dat adequaat over zijn grondgebied is gespreid.
"
2018_be_municipal_brussels,58,17,Speed limits of 30 km/h should only be enforced in dangerous places.,Les limitations de vitesse à 30 km/h doivent être strictement réservées à des points sensibles.,De snelheidsbeperkingen van 30 km/u moeten strikt beperkt worden tot de gevoelige punten.,TRUE,,"La limitation de vitesse à 30km/h se justifie particulièrement lorsque la circulation automobile traverse des zones urbaines fréquentées régulièrement par des piétons et des cyclistes et où la fonction de séjour est prépondérante  comme les abords d’écoles, de centres sportifs, les marchés  ou dans les quartiers d’habitations  lorsque la voirie sert également d’aire de jeux pour les enfants.
Les zones « trente » ne doivent plus obligatoirement être annoncées par des rétrécissements de l’espace public. Les autorités publiques en Belgique comme dans les pays scandinaves encouragent l’extension des « zones trente » à l’ensemble des quartiers où prédomine l’habitat et les activités à forte fréquentation de piétons et de cyclistes.
","De snelheidsbeperking tot 30km/u is in het bijzonder verantwoord wanneer het autoverkeer stedelijke gebieden doorkruist, die geregeld worden gebruikt door voetgangers of fietsers of die overwegend residentieel zijn, zoals de omgeving van scholen, sportcentra, markten en woonwijken, wanneer er ook kinderen op straat spelen.
De zones “dertig” hoeven niet meer te worden aangeduid door versmallingen van de openbare ruimte. Net zoals in de Scandinavische landen, moedigen de Belgische overheden de uitbreiding van de “zones dertig” aan tot alle wijken die vooral voor bewoning dienen en die veelvuldig worden gebruikt door voetgangers en fietsers.
"
2018_be_municipal_brussels,93,24,"All services that can be entrusted to third parties, should be subcontracted by the public authority, subject to competition rules.","Il faut sous-traiter tous les services qu'il est possible de confier à des tiers, moyennant mise en concurrence.","Alle diensten die aan derden kunnen worden toevertrouwd, moeten worden uitbesteed door de overheid, met inachtneming van de mededingingsregels.",FALSE,,,
2018_be_municipal_brussels,100,8,"Taxes on labour should be reduced, even if taxes will need to be raised elsewhere.","Il convient de réduire l'impôt sur le travail, quitte à augmenter l'impôt ailleurs.","Belasting op arbeid moet worden verlaagd, ook al betekent dat dat de belastingen elders moeten worden verhoogd.",TRUE,,"Certains considèrent qu'en vertu de la loi du marché, toute augmentation de l'impôt sur le travail pénalise l'emploi. Plus la main-d'œuvre est chère, plus le marché cherche des solutions alternatives (délocalisation, robotisation, etc). La commune décide les centimes additionnels sur l'impôt des personnes physiques (qui vise la rémunération professionnelle, mais pas uniquement ces revenus) et sur le précompte immobilier. Le tax-shift peut se faire en augmentant les taxes environnementales, la fiscalité sur le patrimoine et les plus-values, les amendes, les produits de luxe, etc. ","Sommigen menen dat – omwille van de marktwet – elke vermeerdering van de belastig op werk dit werk penaliseert. Hoe duurder het werk hoe meer de markt alternatieven zoekt (delokalisatie, automaten, enz). De gemeente beslist over de opcentiemen wat de persoonsbelasting aangaat (deze betreft betaalde lonen, maar niet alleen deze inkomsten) en de onroerende voorheffing. De tax-shift kan gebeuren door de omgevingstaxatie te verhogen evenals de belasting op eigendommen en de waardevermeerderingen, de boetes, luxeproducten, enz."
2018_be_municipal_brussels,101,4,Any petition supported by 0.5% of the population must be heard by the City Council.,"Toute pétition souscrite par 0,5% de la population, doit être automatiquement présentée au Conseil communal. ","Elke petitie, aangevraagd door 0,5 % van de bevolking, moet automatisch voorgelegd worden aan de gemeenteraad.",FALSE,,,
2018_be_municipal_brussels,105,14,More CCTV security cameras should be installed in public streets.,Il faut installer davantage de caméras de surveillance dans les rues.,We hebben meer bewakingscamera's op straat nodig.,FALSE,,,
2018_be_municipal_brussels,106,22,"More trees should be planted, even if that reduces the sidewalk or parking spaces.","Il faut plus d'arbres, même si cela empiète sur les trottoirs ou les emplacements de parking.","Er moeten meer bomen zijn, zelfs als die op voetpaden of parkeerplaatsen moeten komen. ",FALSE,,,
2018_be_municipal_brussels,107,10,"Party loyalty, requiring that voting follows the party line, is more important than personal ethical principles.","La discipline de parti, exigeant de voter selon des orientations reçues du parti, passe avant les principes éthiques personnels.","Persoonlijke ethische principes moeten wijken voor partijdiscipline, die vereist te stemmen volgens de richtlijnen van de partij.",FALSE,,,
2018_be_municipal_brussels,110,23,Pre-electoral agreements between political parties must be made public before the elections.,Les accords pré-électoraux entre partis doivent être rendus publics bien avant les élections.,"Voorafgaande verkiezingsakkoorden tussen deelnemende partijen moeten ruim voor de verkiezingen openbaar worden gemaakt.
",FALSE,,,
2018_be_municipal_brussels,114,18,The elected politician should align his positions with the results of public opinion polls.,L'élu devrait s'aligner sur les tendances majoritaires qui se dégagent dans les sondages de l'opinion publique.,De politieke mandataris moet zich aansluiten bij de meerderheidstrends die uit opiniepeilingen blijken.,TRUE,,"L’idée d’avoir des mandataires qui s’alignent sur les tendances populaires est séduisante. Elle soulève toutefois quelques questions. Quelle est la valeur des sondages : qualité scientifique de l’exécution, niveau de préparation/conditionnement des participants au sondage, etc ? Si on veut consulter la population en vue d’une décision politique, ne faut-il pas se baser sur un référendum ? Le mandataire doit-il rendre des comptes à la majorité de la population, ou à ceux qui l’ont élu sur base d’un programme précis ? Souhaite-t-on un mandataire sans convictions personnelles ?","Het idee over afgevaardigden te beschikken die zich houden aan de wil van het volk is bekoorlijk. Maar vragen moeten gesteld worden. Welke is de waarde van opiniepeilingen : wetenschappelijke waarde van de uitvoering, het voorbereidingsniveau/het conditioneren van de deelnemers aan de peiling, enz?Wil men de bevolking bevragen wat een politiek besluit betreft, kan men dan niet beter gebruik maken van een referendum ? Moet de mandataris verantwoordelijk zijn tegenover de meerderheid van de bevolking of tegenover zij die voor hem stemden op basis van een duidelijk programma ? Wil men vertegenwoordigers zonder persoonlijke opinie ?"
2018_be_municipal_brussels,115,25,"In order to help students learn the second national language, some of their courses should be given in that language.","Pour améliorer l'apprentissage de la deuxième langue nationale, une partie des cours doit être donnée dans cette langue-là.","Om de kennis van de tweede landstaal te verbeteren, moet een deel van de lessen in die taal gegeven worden.",FALSE,,,
2018_be_municipal_brussels,116,27,"In written communication with the public (web, signs, etc), public services in Brussels should also use English.","Dans leur communication écrite avec le public (web, signalisation, etc), les services publics à Bruxelles devraient ajouter l'anglais.  ","In hun schriftelijke contacten met het publiek (web, signalisatie enz..) zouden de Brusselse openbare diensten het Engels moeten toevoegen.",FALSE,,,
2018_be_municipal_brussels,118,12,"When designing public spaces, aesthetic concerns must not overrule practical, economic and security concerns.","Dans l'aménagement des espaces publics, l'objectif esthétique doit rester subordonné aux aspects utilitaires, économiques et sécuritaires.  ","Bij het inrichten van de openbare ruimte, moet het esthetisch aspect ondergeschikt blijven aan het nuttige, economische, veilige.",FALSE,,,
2018_be_municipal_brussels,120,5,Public authorities that do not respect the time limit for administrative decisions (such as building permits) must pay a daily compensation to the applicant.,"
L'autorité qui ne respecte pas les délais pour accorder des autorisations administratives (comme un permis d'urbanisme), doit indemniser le demandeur, par jour de retard.","De overheid die zich niet houdt aan de wettelijke termijn voor de toekenning van administratieve vergunningen (zoals een bouwvergunning), moet de vrager, per dag vertraging, schadeloosstellen.",FALSE,,,
2018_be_municipal_brussels,121,26,Public authorities should have an active policy for the social recognition of LGBTQI+ people.,Les autorités doivent mener une politique active pour assurer aux personnes LGBTQI+ une meilleure reconnaissance sociale. ,De overheid moet een actieve politiek voeren om de LGBTQ+ personen een betere sociale erkenning te verzekeren.,TRUE,,"L'association RainbowHouse, de défense des personnes LGBTQI+, préconise e.a.: la création d'un service en charge de l'égalité des chances, un système de plainte à disposition des fonctionnaires victimes de menaces ou de discrimination , une plus grande présence des personnes LGBTQI+ dans la programmation culturelle et dans les supports pédagogiques, des actions de formation/sensibilisation des agents publics, etc. Cette association invite les autorités publiques à Afficher les symboles des communautés minorisées lors de leurs principaux événements (p.ex. Belgian Pride), en utilisant, selon les cas, less bâtiments publics (drapeaux) et/ou less supports de communication (journal communal, panneaux d'affichage).","De vereniging RainbowHouse voor LGBTQI+ personen bescherming , stelt o.a. de schepping van een dienst voor gelijke kansen voor, een klachten systeem ter beschikking van ambtenaren die met dreigingen of discriminatie te maken hebben, een grotere aanwezigheid van LGBTQI+ personen in de culturele programmatie en in pedagogische hulp, optreden wat opvoeding/bewustmaking van agenten die met het publiek werken betreft, enz. Deze vereniging vraagt de publieke verantwoordelijken de symbolen eigen aan minderheden te laten zien wanneer ze iets belangrijks vieren (b.v. Belgian Pride), en dit door gebruik te maken van publieke gebouwen (vlaggen) en/of de mogelijkheden tot mededelen (krant van de gemeente, aanplakbiljetten)."
2018_be_municipal_brussels,123,19,The commune should get the local population to more actively report uncivil behaviour.,La commune doit davantage s'appuyer sur la population pour constater les incivilités.,De gemeente moet meer samenwerken met de bevolking om de inbreuken vast te stellen.,FALSE,,,
2018_be_municipal_brussels,126,21,"The police must intervene not only against drug traffickers, but also against drug addicts.","La police doit intervenir non seulement contre les trafiquants de drogue, mais aussi contre les toxicomanes.","De politie moet niet alleen tegen drugsdealers, maar ook tegen drugsgebruikers optreden.",FALSE,,,
2018_be_municipal_brussels,127,15,The municipality must grant the maximum freedom to shops to open on Sundays.,La commune doit accorder le maximum de liberté aux commerces pour ouvrir le dimanche.,De gemeente moet winkels maximale vrijheid geven om zondag open te blijven.,FALSE,,,
